pT,y,m,weights
45.92847283737276,0.5641912891276223,172.41021870099243,0.6936094
70.63353733579787,0.10224786125114126,229.01945430861042,0.0624914
55.511942728752274,-0.05365478952863453,187.13613857183697,0.7563248
61.9515724324895,0.40624490593164564,186.01012038422823,1.9502484
53.660354896230174,-1.2044741311728686,161.55038279179558,1.9502484
58.8201493212045,-2.0682683210910144,184.80923199930837,0.6258593
56.59116198357797,-0.1347185236150993,216.1398534504868,0.026468435
54.799017591555085,-0.8684704006155962,208.10213252632693,0.031018268
64.17871500081148,0.7022540457853043,212.84418455541825,1.3257262
53.72155999228697,0.5771691745828138,168.52086432632075,1.6741134
77.13663429439475,0.11482802166637227,168.16841096511536,1.9502484
62.56584730093682,1.7297322696098236,219.93558588782918,1.9502484
39.465052324863414,0.09314955325073321,213.17803107709088,1.4122698
50.057953201187196,-1.5039659272404862,189.31381924005575,0.25650868
56.36785359439735,-0.14600866581985736,213.7668859058797,0.6048883
52.489465192832405,1.388064543540511,168.53407981041664,0.2567958
59.55560760869385,-1.9726801402565974,167.62170162845575,0.37026197
60.76718375317261,-0.00343995975497402,159.41585464467607,1.9502484
37.04454315621139,0.7330082380148508,202.95234952608018,1.5857393
66.09185299188144,3.0174665679805623,199.76779323763748,1.9502484
46.53500787965351,1.4290834006203668,183.50683655601895,1.9502484
45.44505043548767,0.24587802170093426,177.83136258854677,0.095367745
45.40965368023905,0.6728351489816417,248.1200692849839,1.9502484
60.89434046589641,-1.9874648963134183,189.2991181410555,1.9502484
49.062255320374355,-1.0546944044965587,225.53747431974747,0.00096924906
44.70093191228522,0.8160512382216936,191.7803344421114,0.07358425
47.33644926812109,0.2772841363219498,183.98432042864937,0.058604892
32.25839175192535,0.4176153052571323,226.16650921574058,1.9502484
42.73619859653365,0.1375261190450972,212.37921064915193,0.14026093
38.36458096481591,0.09440001266033417,194.4696014940517,0.42929673
49.0391373645452,0.21322371332667706,219.94171045855745,0.63996774
59.306125973009514,-1.0616387026912857,250.4467433558552,1.9502484
58.092634910265495,-0.1518196695794257,178.88822593651258,1.9502484
65.82425547301241,-1.2685150945717256,205.37820622839553,1.0914868
63.37373399026283,-0.5815561024120653,185.99737639768156,0.17688088
46.18543613589785,1.4154955101249866,174.44009754309735,1.324427
52.20978540829085,-0.09882754154731987,173.83013070544507,1.1374445
51.6418829635644,0.7554234228088887,230.03132921240916,0.023033936
28.338420490059242,0.22682400952380508,154.8552666392604,1.9502484
38.61014509399281,-0.32338083358260195,206.17290588626952,0.36435905
50.159846551337765,-1.0094255772692655,176.84465229235485,0.52437276
50.098139213451105,-0.34006121765029396,233.99488893449586,1.3776615
57.635575596256835,0.30149629057857696,188.9923137234448,0.047941238
57.10005792489433,0.7381687885366859,186.99183118779015,0.9052845
32.52238247690291,0.23457055101301483,229.5292046988732,1.702687
57.70456407903283,0.8144283497402819,214.2896018108687,0.42772412
53.9644592709914,-1.5721871128156768,207.19299365597874,1.6588738
58.85710499809092,1.053328813341852,212.72786302112723,0.6839237
63.735521464057484,-1.1410819747721486,171.16798104715366,1.9502484
50.42828729933231,1.1818550788738238,211.317690521839,1.2356982
65.70147060678087,0.6526464277541274,190.6208072881496,1.7985268
42.21659500717649,-1.957208518359463,202.9403433815697,1.9502484
41.596880675905595,0.9106591066034228,205.6601643777484,0.25933057
56.71649409149095,1.194607073816203,170.56880016943924,0.91954
47.94355700164302,1.483666306380496,208.06409710849823,1.4718348
54.877958210808664,-0.7454581125166253,190.90013962062972,0.0032526175
73.92280331828941,0.2973519262775789,167.72172818850888,1.9502484
56.328445808543734,0.8638943213535796,191.7755522563611,0.9201497
54.33386492750532,0.9099595541532869,195.44055251053385,0.7556661
42.43857583482968,0.5504728380492655,208.05990160789517,0.5232196
33.30022212713219,-0.36929986780228463,142.45759716823827,1.9502484
51.20198723199138,1.1867381295200623,203.5389970572865,0.09333528
63.73557271269016,1.1932019634959683,183.73907874962134,0.29015714
48.447681922332585,-0.06970613670626277,212.8172158210308,0.47926432
56.41608749125906,-0.7619102844451676,194.95894478174685,0.20191838
67.69146999990441,-0.7006936731179584,187.66560690419112,1.5799909
67.41667944553396,1.6012994868654336,191.09499128192226,1.9502484
56.7169747636196,1.145746223410269,202.33501432820444,0.056474738
53.87117126523077,0.0779562390079676,214.97400696876977,0.0006029846
35.295036460966166,-0.11909052827309691,175.3955514511487,0.06673966
45.06785891405365,-1.8450054369412456,187.43948309248933,1.6635062
48.911686111801195,0.007158785184098973,227.32561311801084,0.5064811
42.62435227422433,-1.2102266700095914,187.0555427476867,0.12485356
54.73298589248041,0.27489942414093405,203.0794940779359,0.15505652
73.02813001834711,1.4037719714375851,167.84777737090207,1.9502484
68.69537751927778,-0.9784967082696853,157.2808395944037,1.9502484
54.68267848014328,0.36244543642683746,172.1154929689448,0.819071
60.57377479227311,1.1975577382109188,179.82237476761108,0.46322203
43.98535253108269,0.34232493479947634,217.8780456090468,0.5927708
68.10498285735682,-0.47638125803528275,220.28957777912217,0.5947409
34.81836744460301,0.11142504579932479,152.64295324830007,1.9502484
62.04110977194779,1.1529735834506647,183.09260693557906,0.7822574
57.45148681219752,0.3888356458871861,210.35136673489066,0.78656024
43.68554674570133,0.09629235918362267,192.68223126251306,0.31330767
49.70334567588269,1.371757438832789,228.10028624798338,0.8299125
39.52322026528334,0.6664096569454656,209.81702072688864,1.3783442
39.991959474175445,-1.2231926718449415,189.11092770564608,1.5884931
34.49840599313677,0.7945539281801945,191.0692738351603,1.1545616
60.44265292420783,1.1445146302604927,193.75062368269337,0.36364257
65.2587946636935,-1.2610480257962366,176.3889372712593,1.9502484
28.220113498052314,-2.3956134454532845,215.66271098428896,1.9502484
72.22136067766657,-1.0461259356561865,211.33343399031412,1.9502484
51.86790939699476,-0.012749656451976274,204.99395688835347,0.5706692
55.18838525364522,1.2107671795527286,200.3366431658539,0.12404704
35.80345880856416,-0.8800472376014418,172.59964886127372,0.7953627
66.52908325181352,0.7106322933199142,206.09225038111848,0.48130992
54.20275102483517,-3.0816192482599933,197.84025439862452,1.9502484
64.5270886374843,0.2983373923960885,239.04992008943708,0.7826107
65.42944152712518,-0.34741449927397305,166.54759584587833,0.7488098
66.68361864993398,2.408458659803339,179.08750146643544,1.9502484
44.86891146562577,-1.98129491595592,160.09381974342236,1.9502484
49.712417913174754,0.0840483689153482,190.20356458112448,0.4191197
45.271277177975335,-1.9880434867868524,156.70021390409914,1.9502484
61.846061090154116,-0.5046785064786956,221.08103599570867,0.8046965
55.661781523001146,-1.7712704621643565,219.0292207951437,1.9502484
63.76059350414562,2.6308676140999108,191.48809647540585,1.9502484
64.24012683362956,-0.291102654867087,172.69812065893188,0.1885215
33.00014559967201,-0.13213244264101903,161.46974393169629,1.9502484
66.8584714360926,0.05299290238416605,179.51497847791106,1.9502484
62.45947053542289,-1.1455044720663425,208.75817019149827,0.18524818
47.93852628495953,1.2607626070268536,177.6848408202229,1.0901388
55.84772043182592,0.8042135600349765,236.98867587214784,1.9502484
50.63963471259026,1.1097321989389588,227.79529967775932,0.22214088
58.776612464942936,-1.239758070239919,195.0181267548976,0.16732484
47.914639812246364,1.3488467367684565,184.83889838555856,1.4319263
57.26819965286018,1.2218254072589387,182.47769020557806,1.2082494
52.74035835125287,-0.15563233848989907,230.1642887315722,1.1091685
47.24586706155164,1.0845231830979207,180.55270270573962,0.8136233
54.091498693922645,0.3999387856237161,215.55611696013392,0.84026915
81.77116530837634,-1.653399485355073,195.4794286875027,1.9502484
44.4590970719175,-0.10108649210324422,210.69836870633188,0.27429247
49.250620496122735,-0.4296610415576122,176.95125958548718,0.004294688
44.65076360403666,0.1939612168526838,187.67579089852197,0.047241345
45.80461975919658,1.223238916506639,194.46798456651945,0.60168225
60.97351788723894,-1.7054754690836,181.1099344112475,1.9502484
59.874707055996744,-0.3879356988444804,222.48293172623895,1.1445158
51.93550146346559,-0.804021176257474,178.18522114734714,1.4525964
63.28926243796023,-0.7567804358417773,182.30529288457566,0.23498176
60.72787625043741,-0.8054199537169244,224.89140051981548,0.8248181
50.21432395371164,0.17498739102848077,220.62839920950105,0.4811201
35.12748784026373,0.6754929981210732,229.93553299116385,1.9502484
61.12761308743903,0.48315745477847805,153.01799039029424,0.6780424
53.86631083102172,0.304235028315072,199.41590047892078,0.42848668
52.24445810070651,0.7839189366082076,196.98618914188432,0.43825656
46.87347177989313,2.718358746861427,182.64187654219126,1.9502484
60.191138440279474,0.24948055574527594,202.1381065768574,0.2468327
55.83345877671351,1.2232522430946013,187.9282819322824,0.41524512
49.394891529174735,1.160601778028306,198.5638299048626,0.94652855
38.519999980591976,2.055573579333679,269.84126236861835,1.9502484
63.747220120680836,0.7165707514450793,201.97687681082607,0.45480302
58.65395745471465,-0.8287477990713279,202.90089515826347,0.07657199
54.80943189940155,0.4353701131240665,213.0668253703485,0.3358475
22.775486053746025,0.3762526177593024,198.974179681919,1.9502484
51.58316317172334,0.9967008696665538,170.84328112447827,1.7982568
49.3467592617677,-0.8607363364493635,158.77234195884802,1.9502484
45.19654746440225,1.4929531813555807,194.355596620558,0.7457909
60.29658806420713,0.10576086405413196,189.07955737578789,0.31227586
59.86346037584005,1.0233171793249052,151.80075417880323,1.9502484
56.80507188911626,0.44064047388099614,230.84664053570128,0.92319536
63.41680006244517,0.23484985615200238,197.35406695404126,0.1189449
40.754716345627735,0.3572420515321476,226.6675998026173,0.32889727
47.009805375537624,0.8391912125193455,145.89902974997244,6.8457944e-06
52.822714895043866,2.254520273478561,227.08671522662598,1.9502484
45.157977788492936,-2.11911512331185,184.32548824109114,1.9502484
59.99886143873896,0.6940032438164605,222.7014734007017,0.9141007
46.25579067055135,0.14836457560082172,199.7271064238123,0.4677643
66.2820700489143,-0.09481722392506489,204.9716441422333,0.187839
41.75724658074791,-2.4996060454402875,204.9993748861225,1.9502484
75.4518201445068,0.7382284493805193,185.64697064154652,1.9502484
74.32227091162665,-0.037467700569445095,180.776675788872,1.9502484
50.957715390531206,-0.8178713144440104,187.0544758311303,0.49312624
64.60787496018324,0.14672796998923374,162.61799741741416,1.9502484
47.595291334405324,-0.2220692541713681,184.42437331874493,0.03452594
63.146151480544795,-1.8166324837199739,179.6705880176399,1.9502484
50.06423835397552,0.19700319107393793,162.09008224126904,0.20798567
37.86016111640667,0.7380808826700154,205.09065806582402,0.35905063
13.138999935532112,-0.5041567561487992,195.16978350252108,1.9502484
49.04415209322329,0.3878841159536358,200.41293111297725,0.37627023
55.06968759553822,0.21892317201618042,210.34391741215924,0.4414647
66.63348068639839,1.2500414448278532,189.76707874112932,1.9502484
52.402875353665294,-0.014061633035541338,174.34823890761763,0.9958872
63.03201148189348,0.9812010230762533,201.68672451276421,0.64605325
47.00664298056321,-0.24468803140074383,130.71167460110138,1.9502484
48.2899313351541,2.2640541576447077,192.62190798728136,1.1028053
63.59439250781444,-0.38052575850387615,211.83370971420152,1.0103284
24.88858066863801,-0.6534990367655318,218.0323557730117,1.3484509
52.14282211793208,-0.010541331388331548,183.35224909670387,0.0045114756
47.600425154885485,-0.7008207960616302,145.68948090239564,1.9502484
66.96672325337512,-1.273522077283218,137.06815107944266,1.9502484
46.18929075522198,0.9003625896836623,209.0371463515002,0.2861927
57.68243466527104,-3.268913585053168,187.2123726116561,1.9502484
62.13668666268164,-0.6892866915993343,239.3805796566724,1.9502484
35.58144406456549,-1.3759403060069284,163.95572003185907,0.40314442
50.46692660898709,0.256386340213248,202.53138987315592,0.47864708
47.25199922505468,-2.3080272367043215,231.5717359757761,1.9502484
62.40922571512554,0.7026359294394127,199.5421624551001,0.57296485
59.42590024893413,0.8216989195102747,159.97742578279363,1.2141385
49.434777669348996,-1.6958798497585823,255.9974482283236,1.9502484
40.478511445423436,0.3096629731162098,229.77292405501606,1.2225354
63.41961365622099,0.6676652122022151,190.00058765038153,0.7152263
51.2558194574134,1.1343304118578068,213.01698970612117,0.2472732
34.197857777657916,-1.5158222702781077,213.25254552151733,1.9502484
35.14381561133084,-1.6705541067535694,209.1189638670511,1.9502484
56.81396773080274,1.752914143837101,164.60161495656445,1.9502484
37.966131879579294,-0.8040786758515812,202.13146766463237,0.16401868
72.45612242963975,-0.48014459250940955,227.13574543503302,1.9502484
41.692226872047364,0.7964039761281654,206.09959874651642,0.5017567
51.996032021069965,-1.1861211255964292,203.73732205076635,0.50572735
53.75023162776336,-0.19243435439473836,183.18986387873443,0.55424845
43.9768448683947,1.0809187220283643,175.11246924870525,0.2952915
27.361902663642347,-1.4632124390767733,160.4046175007512,1.9502484
54.0998460737785,-0.45000476233506004,211.6642211544094,0.62000334
43.71436010887516,-1.1393959819880048,190.14054466121118,0.7657921
53.28192270378087,-0.751328960780909,165.4896485459865,1.0740448
50.6543584253742,1.4042134381437394,216.48099066315683,0.000504159
54.896203728789835,1.645569997362674,182.0879562502691,0.4280524
69.18057132721665,0.38361754236800927,176.1269721946865,1.9502484
45.99198686000165,0.6854306530902197,184.08254369837394,0.24520107
46.84270880223254,0.6553403913575013,190.75203628352645,0.006909954
33.67622966970721,-0.6395695736980965,205.076485551327,1.1416664
49.85297653790776,0.36196555460186064,175.74310099823518,0.9425383
56.50856988202463,-1.3248392291546527,217.2282252608506,1.9502484
46.68155634671871,-0.9544264389060805,205.6530509447088,0.19790933
56.5807355044604,0.004518298948150465,183.6774195889,0.4289367
50.0474062196189,-1.067068093012097,191.48462416738957,0.22811973
37.675071382341116,-1.2999997914861183,185.70211922997817,1.8898464
55.43183578301415,-0.6830876102026439,196.4490240343853,0.59409213
49.73584653078481,1.3609670977110842,228.43722726163372,1.6452856
53.35033603550294,1.8128530692830882,185.47540099206566,1.6610003
45.76355128468542,0.06418397035030937,199.1682480794435,0.50150055
44.79057224710016,0.7404188169993003,179.63117900907875,0.760946
53.731518883082614,-0.519843534359213,206.70301097246593,0.34326088
49.463400967536515,-2.1722114725415054,201.080946377382,1.9502484
70.96706074086191,-0.8828747286985613,224.2515913508755,1.9502484
60.78603563377281,-0.23917843594162105,176.75781371539804,1.3826052
57.99504685414457,0.2550662101994119,210.1926570608954,0.3180697
50.04771118348444,-0.01107371541000396,222.8098381521059,0.021565633
29.7137420667584,-0.2098101759692135,185.37240981353665,0.43736547
43.11645579620553,-0.5320963352060387,192.2070208190307,0.75505376
44.8797720215725,0.4782487991834916,199.19623893512056,0.08391864
48.975171750810944,-1.400280956211003,189.79526931842193,0.97326255
51.63304550671051,0.9822689824646373,198.90102231379862,0.42348972
59.21682462034045,-0.5449859776430444,209.8155970470598,0.56047624
55.004601171770716,2.3738080779633406,192.49252656063396,1.7103463
64.75123510616895,-0.24684709373568806,192.32042647022922,1.4397393
48.56907829128826,-0.42819329571071785,200.86655942641443,0.47181374
54.82879238587178,-0.5189548080197955,186.2182951508087,1.2181435
55.78228650556681,-0.4172228701443441,187.30630823084553,0.9397237
54.70298912794448,0.7679508642672056,175.22507366408513,0.053078264
66.10079272734157,0.05349617847048102,194.0728880433067,0.10730185
60.84151755021912,1.1857898325576421,204.85049676867203,0.8119435
37.48656458548435,0.6108636136271575,189.07897852946004,1.4519719
50.74235791034726,0.134641705432346,177.9827569219833,0.05926179
51.846289495472256,0.5102497691585236,192.88323301180338,0.3175673
75.66695170064506,1.415981576980093,203.7359325577911,1.9502484
48.37229700629983,0.8223655593560949,197.815324388769,0.2721226
41.192677063302,0.408612692784601,244.05009939219013,1.9502484
56.82157972424308,0.5650168105094517,180.55884997178063,0.4631772
57.46684291586157,-1.1679533192170022,191.6930282360813,0.54122865
51.18849849897339,2.9288658048804597,212.14454423753565,1.9502484
49.57712896732021,0.6809382926942589,179.71704328070552,0.7068829
62.437943516682935,0.7907061618105041,237.42081530573367,1.9502484
42.61042030314198,0.068438373150918,195.10155354572555,0.35731697
48.249513228446105,-2.427324914052898,207.34516333096545,1.1625732
46.25635151675274,-0.19187794379046505,195.41829998618923,0.3591909
64.03284057382646,0.18354184966744708,217.41003478491564,1.2205842
55.14043623614978,-0.8051216040747978,171.61742101434155,1.0515993
40.285064929466024,-0.8147085289475537,229.5806456093524,1.4839871
41.39042967410954,-0.2731771588152119,200.09781370941815,0.5608713
72.60756635973367,0.9486817279028532,209.48609529138082,1.285356
63.91539522917744,1.4813297025449013,178.75574297694249,1.9502484
61.25705309675827,0.2880592504336613,202.4193463024456,0.029490143
52.13471635070677,-0.5241165984910318,173.7042208401395,1.1648438
68.5932056413245,-0.29862299416035587,220.8641774741399,1.9502484
39.862547354239155,0.2094874024860489,166.62421480125266,0.69733906
60.2826426342494,0.33983313677679505,198.39181519201534,0.010722237
47.1239914282188,0.5784551047915092,186.45462546660127,0.45731014
49.26217348379247,-0.38329587230811457,160.62218647451624,0.6751681
59.98368191315626,0.6822202457552787,174.42210793678018,1.8370843
50.42086740450342,0.5952609582341785,204.89106198925842,0.37450135
47.21830154592616,-0.334602032193028,175.2757460496265,0.44095427
46.55326587103282,-1.7914401244672897,180.27824756682784,1.2485187
30.150196799377632,-0.8734303496851339,203.21358060248522,1.9502484
60.395239812032216,1.8243548587401428,215.12651335715728,1.2545862
40.92706919921327,-1.7629287523533386,209.53708346194193,0.7421395
72.44250346225206,1.5492744661705444,193.97530547039307,1.9502484
48.83626195203508,-1.8014389900362062,199.78805941061822,1.9502484
66.40383777190553,-0.7504652497984298,197.6124065094417,1.9502484
32.10065864049051,-0.31219088486973967,172.2001685159639,1.9502484
60.04631323318459,2.060533391248417,201.14765999570074,0.1609078
62.87411305762993,0.12874405347019877,172.00428994423783,1.9502484
66.33919997800876,-0.13540567683786628,208.51407510950906,1.3438445
35.19157349934726,-0.9288806365497072,197.97298408982815,0.27422068
44.27009499204378,0.6741570414315086,147.3875984994467,1.1133229
58.34160948031688,-0.4639902890280686,216.5405779038171,0.74216956
53.632861767285206,-0.15190428168792622,183.51530163534943,0.608655
55.226956068202185,-0.2941899554837336,181.6943119926797,0.67493755
48.036847336097345,0.8918483920444673,216.02987792995555,1.057631
69.0587847656126,0.9379663077286441,191.40823640480085,0.84910357
80.69311993107794,-0.8794273347807696,208.14306780115015,1.9502484
53.14377916409998,-0.5899837905479406,180.6261757865267,0.76307064
56.987633700557765,-0.6984664878785222,212.68072349200602,0.72495645
52.61868120185099,0.3016872415294919,199.33840791355655,0.45596337
66.1245873895218,1.0973643377040445,203.90816654532412,0.13185212
61.120279126824926,0.31633185869911395,191.07248040446157,1.0331807
40.26981372299472,-2.3097124639419513,230.85493854454364,1.9502484
45.2602778845589,0.9357285048936487,236.14975056120224,1.9502484
40.897735276935244,-1.3838899546758205,146.5182213010609,0.07691332
81.64304565415061,-0.6867644294993568,215.37982631758405,1.9502484
58.98842961940276,0.31827450155546305,171.2457059130173,0.21549286
45.4474515127924,0.007725557040517653,206.21289055702405,0.6070881
44.568927553126755,1.0600087207635407,155.89112622575755,1.9502484
60.85754400263602,-0.5718278955288204,203.87124087298406,0.7427788
61.95412164625047,-0.9632751611790468,176.602774106826,0.5353851
60.77918484392851,-0.24280699759432503,184.90593693415602,0.39801946
47.31886905485308,1.1747212692070954,185.49392815855217,0.4237214
55.36428008855595,0.7926401581903694,178.83988414830455,0.40192077
53.220066073967224,0.19586280871465866,179.4370129564162,0.85568994
41.7011359031773,1.5585595068031433,186.24368851477578,1.9047407
41.80856772836376,1.3593418670856734,191.61351381814697,0.7777451
56.531615489974484,0.967330459757043,202.10890117104478,0.18688726
54.16096189148024,-1.1957822056834428,235.93560011316777,0.10052242
58.086868819264325,0.9615629410386585,174.1687308254036,1.9502484
60.701253425630895,-0.1225940711039969,197.78759114637396,0.7563587
68.49320884747281,-0.33443865377999293,211.99835331758558,0.9125581
43.46505175272348,-0.6508066184049275,179.4043770481185,0.50572604
58.9325981859792,-0.08888822027277715,145.34006002587392,1.9502484
60.24118698181554,-0.5883291306657872,152.99588587063084,1.9502484
48.56656546222011,0.28672972994617885,146.14922720137443,1.9502484
53.34049501926195,-0.09023747711320412,228.8825714632152,0.3374864
48.84785587634319,0.3425923419095688,208.51141639393546,0.036731027
75.19449421692892,0.7085986917868748,211.63145793827383,1.9502484
53.15337959485217,-0.22380168867399733,216.5909775905228,0.022576118
56.966556195825326,-0.7110225508543037,182.33964444887874,0.3413659
49.09617273391068,-2.1070428941702044,245.66698335790724,0.9397541
46.72401977124131,0.9477190882242525,202.38026504770892,0.62944865
37.677970721281554,0.18664178938853465,193.39900462907784,1.1465495
64.09855487197866,-0.09379401845277702,219.42003992113666,1.807434
60.452812471362606,1.3891080207800397,209.68059720996496,0.59033805
48.687939111162365,-1.317373312723857,224.37101045570648,0.11156143
42.09593106629663,0.16186373810259969,225.6643313833743,0.73341674
53.97899379062157,-0.9604645045176584,187.228576055596,1.1075172
46.52533513073334,0.8216064395938377,199.1145460598805,0.043995693
49.55753174504667,-2.3487554070200254,174.99770193075,1.9502484
38.10084060936828,0.9844172290094515,159.177792218608,0.9415442
54.38776538712833,0.9389262058829008,213.4095387980821,0.1370491
54.607035221876245,-0.9153136764489508,216.05478900701354,0.4100493
64.04195172663653,0.1729736799763813,151.39072132195116,1.9502484
50.341842745041326,-0.891675674021698,179.22142261237622,0.022394016
48.3308127507578,0.570356106673276,196.23383474691022,0.21149795
34.875630472710526,1.0022520184839354,198.3305303196204,1.9502484
64.11057043198892,-1.005477632421363,239.99002004379122,0.46830344
61.82105428212655,-1.3264235225645018,181.20736141401852,1.9502484
52.31612285547482,1.3060808657702612,191.23125754399055,0.9021559
37.378458400165904,2.235287650662607,209.2968622304998,1.9502484
38.64020265803044,0.6438917622623014,187.29553197802676,1.7408963
45.98183478359282,0.7252856373413331,183.890525129267,0.644964
62.6174827975333,-0.26524463707473334,182.08468198455006,1.3804661
55.19371398765801,0.2980308064682123,200.12556560903,0.3461422
35.573070922300474,0.48579341376352625,191.13481025644177,1.4189719
56.44633106060243,-0.10083022937429789,210.01455935646842,0.101253785
42.76938762912057,1.5848465742159563,202.86407908599062,1.9502484
46.2556655083664,0.2944192316379456,130.86142430139785,1.9502484
62.68911813773876,0.4361600111631194,156.4664153640521,1.9502484
60.42054492158915,-0.07815935537383117,183.98322026920602,0.47696078
64.02409871107966,0.03362679702247856,216.56005696473594,0.10427363
51.745531290073664,1.4405812982565316,180.6630743175034,1.1500933
61.71327013652806,0.2604966341310435,203.24100533425883,0.76499563
45.55250109860637,0.2862245577631336,208.1669061860295,0.2576593
49.166774719341774,0.3004222856820188,206.88585768212596,0.61332196
48.410774531547304,-0.3009639006055901,182.95666584160344,0.07065066
52.26251520046944,-1.4487340172192764,169.74207479553104,1.9502484
37.848598050567134,1.8298315618227772,166.13106350576544,0.5083485
49.52494606564302,1.2751234130900302,260.3605744820089,1.9502484
67.96823031670613,1.4739480175133781,205.01937853834409,1.9502484
39.98219022007423,-1.0797707559578005,235.4928240275949,1.0966002
37.377465898934645,1.6894122801068625,176.67157424020584,1.9502484
38.26442839571549,2.2635578657278073,222.46300575382654,1.9502484
81.28045388482106,1.2493046557000704,184.510164891603,1.9502484
57.11337178957415,1.9126046537723442,194.363134258722,1.2803743
49.02708077224479,0.9776334690857484,188.69999670549214,0.44464335
52.7515245430895,-0.8312683637179431,175.65240688335948,0.29647738
54.50403339171499,0.6583950574754294,175.98681497961587,0.75013334
44.95505026697682,-1.0223769697527565,194.13963934255167,0.019244405
46.310615764199866,-0.5571115523496857,182.0842443332858,0.62574965
50.26548554577767,0.4479084714481959,197.78784511152895,0.054972842
44.02769402941603,0.3002203179681078,176.56775513266797,0.37523007
47.63371932276693,0.6093829469696692,210.5641395291469,0.98771703
55.8840073506338,-1.8712978930969242,184.8808048032945,0.1860101
41.03131502417891,-0.06966174143328918,231.01254493933223,1.1994675
80.70944363042638,0.7038983474320919,193.88625176701433,1.9502484
60.284722719748196,0.9232110398151664,192.75200954694222,0.6915612
38.02906787636083,0.9951502786415944,230.2777716413831,1.9502484
24.74306139989327,0.37638408716228633,184.1038447373617,1.9502484
44.43746386348444,-0.31714656497520133,186.04807205162643,0.03713205
59.527967145679725,0.6516179736936418,179.57857644184,0.90585285
57.39516883895115,-0.22968442681923804,199.49754161874145,0.24609779
50.78066638616526,1.0911620255888068,178.82603291363694,1.2538351
45.38413292742606,0.5700387486239121,212.08663038290274,0.3794946
